user_id,username,full_name,department,role,location,hostname,device_id,status,hire_date,termination_date,manager_username,user_id_clean,username_clean,full_name_clean,manager_username_clean,department_clean,role_clean,location_clean,hostname_clean,device_id_clean,hire_date_clean,termination_date_clean,status_clean,is_terminated,total_iam_events,failed_logins,mfa_failures,avg_iam_risk,max_iam_risk,tampered_iam_ips,total_alerts,critical_alerts,high_alerts,active_alerts,temporal_anomalies,high_threat_alerts,max_severity_score,total_fw_events,denied_fw_events,tampered_fw_ips,threat_flagged_fw,total_bytes_transferred,identity_risk_score,access_risk_score,endpoint_risk_score,network_risk_score,composite_threat_score,threat_tier,is_terminated_active_breach,is_brute_force_suspect,is_tampering_suspect,is_ml_anomaly,anomaly_score,behavior_cluster
EMP12428,mekhala.devan19,Mekhala Devan,FINANCE,Manager,Branch_Office,LPT-12428,dev 12242,Working,2020/07/17,not available,MANAGER267,EMP12428,mekhala.devan19,Mekhala Devan,manager267,Finance,Manager,Branch Office,LPT-12428,DEV-12242,2020-07-17 00:00:00,,ACTIVE,False,2,0,0,88.5,98.0,1,2,1,0,2,0,0,100.0,12,2,10,1,266082577.0,0.0,56.5,55.0,61.67,40.2,MEDIUM,False,False,True,False,0.368,High IAM / Failed Login Surge
emp11563,JEET.RAJU59,Jeet Raju,Procurement,Administrator,WAREHOUSE,WS-11563,,Active,1753785639,,unknown,EMP11563,jeet.raju59,Jeet Raju,unknown,Procurement,Administrator,Warehouse,WS-11563,,2025-07-29 10:40:39,,ACTIVE,False,5,0,0,44.6,100.0,1,2,0,0,0,0,2,50.0,7,2,6,1,199474861.0,0.0,57.5,50.0,66.43,40.2,MEDIUM,False,False,True,False,0.324,Baseline Normal Activity
EMP10641,qadim.kari79,Qadim Kari,RnD,Consultant,work from home,,dev 42346,Enabled,2020-05-09 22:47:35,not available,manager944,EMP10641,qadim.kari79,Qadim Kari,manager944,R&D,Consultant,Remote / WFH,,DEV-42346,2020-05-09 22:47:35,,ACTIVE,False,4,1,0,45.0,100.0,4,5,0,0,5,0,1,50.0,0,0,0,0,0.0,0.0,86.0,75.0,0.0,40.2,MEDIUM,False,False,False,False,0.394,High IAM / Failed Login Surge
EMP12561,OVIYA.PRADHAN73,Oviya Pradhan,Human Resource,Specialist,Head_Office,WS-12561,DEV48217,Active,2024-10-28 09:30:27,not available,  manager547  ,EMP12561,oviya.pradhan73,Oviya Pradhan,manager547,Human Resources,Specialist,Head Office,WS-12561,DEV-48217,2024-10-28 09:30:27,,ACTIVE,False,4,0,0,37.75,100.0,2,4,0,1,2,0,0,75.0,4,3,4,0,27216536.0,0.0,65.0,40.0,70.0,40.2,MEDIUM,False,False,True,False,0.333,Baseline Normal Activity
EMP11239,benjamin.bhatia78,Benjamin Bhatia,Call Center,Consultant,Data_Center,,dev 25027,Active,,,manager290,EMP11239,benjamin.bhatia78,Benjamin Bhatia,manager290,Call Center,Consultant,Data Center,,DEV-25027,,,ACTIVE,False,3,1,0,81.33333333333333,100.0,2,3,0,1,2,0,2,75.0,0,0,0,0,0.0,0.0,71.0,90.0,0.0,40.2,MEDIUM,False,False,False,False,0.386,High IAM / Failed Login Surge
EMP10309,hardik.dani22,Hardik Dani,sales team,Officer,Branch_Office,,,A,17/08/2023 16:24,not available,,EMP10309,hardik.dani22,Hardik Dani,none,Sales,Officer,Branch Office,,,2023-08-17 16:24:00,,ACTIVE,False,3,1,0,35.333333333333336,94.0,1,3,0,2,1,0,2,75.0,0,0,0,0,0.0,0.0,60.5,100.0,0.0,40.1,MEDIUM,False,False,False,False,0.396,High IAM / Failed Login Surge
EMP11924,chandani.palan99,Chandani Palan,IT Dept,Engineer,data center,WS_11924,DEV59220,Enabled,15/12/2023,not available,,EMP11924,chandani.palan99,Chandani Palan,none,Engineering,Engineer,Data Center,WS-11924,DEV-59220,2023-12-15 00:00:00,,ACTIVE,False,3,1,0,44.333333333333336,86.0,1,2,0,1,2,0,1,75.0,14,3,11,0,590852222.0,0.0,56.5,65.0,48.57,40.1,MEDIUM,False,False,True,False,0.322,Baseline Normal Activity
EMP11789,,Hiral Devi,OPERATIONS,Engineer,Branch_Office,LPT-11789,dev 82575,ACTIVE,1782478898,not available,manager925,EMP11789,unknown,Hiral Devi,manager925,Operations,Engineer,Branch Office,LPT-11789,DEV-82575,2026-06-26 13:01:38,,ACTIVE,False,6,2,0,54.5,100.0,1,2,0,1,1,0,1,75.0,8,1,4,0,375089931.0,0.0,69.5,55.0,45.0,40.1,MEDIUM,False,False,True,False,0.323,Baseline Normal Activity
EMP10888,VEDANT.PARMER66,Vedant Parmer,Human Resource,Officer,Data_Center,WS_10888,dev22384,Active,15-Feb-2026 22:12:23,,manager359,EMP10888,vedant.parmer66,Vedant Parmer,manager359,Human Resources,Officer,Data Center,WS-10888,DEV-22384,2026-02-15 22:12:23,,ACTIVE,False,12,4,0,46.583333333333336,97.0,6,0,0,0,0,0,0,0.0,11,2,9,2,321462296.0,0.0,98.5,0.0,77.27,40.1,MEDIUM,False,True,True,False,0.426,Baseline Normal Activity
EMP11348,amaira.karpe43,Amaira Karpe,Legal Dept,Consultant,data center,WS-11348,dev 91515,ACTIVE,2023/02/18,,manager253,EMP11348,amaira.karpe43,Amaira Karpe,manager253,Legal,Consultant,Data Center,WS-11348,DEV-91515,2023-02-18 00:00:00,,ACTIVE,False,6,2,0,48.5,68.0,1,2,0,1,1,0,1,75.0,8,2,6,1,247034314.0,0.0,53.5,55.0,65.0,40.1,MEDIUM,False,False,True,False,0.322,Baseline Normal Activity
emp10779,  qabil.bhavsar61  ,Qabil Bhavsar,Mktg,Specialist,regional office,LPT-10779,DEV-84086,ACTIVE,2023-10-05T13:46:40,not available,manager215,EMP10779,qabil.bhavsar61,Qabil Bhavsar,manager215,Marketing,Specialist,Regional Office,LPT-10779,DEV-84086,2023-10-05 13:46:40,,ACTIVE,False,2,0,0,28.5,41.0,0,3,1,1,1,1,1,100.0,8,2,6,0,239794812.0,0.0,20.5,100.0,50.0,40.1,MEDIUM,False,False,True,False,0.435,Zero-Trust Deprovisioning Breaches
EMP10078,dakshesh_joshi90,Dakshesh Joshi,Research and Development,Administrator,Remote,ws-10078,dev 40217,A,1629533252,,manager860,EMP10078,dakshesh_joshi90,Dakshesh Joshi,manager860,R&D,Administrator,Remote / WFH,WS-10078,DEV-40217,2021-08-21 08:07:32,,ACTIVE,False,4,2,0,61.5,84.0,3,1,0,1,1,0,0,75.0,13,4,9,1,499024548.0,0.0,76.5,30.0,67.31,40.1,MEDIUM,False,False,True,False,0.363,Baseline Normal Activity
emp11594,vrinda.ganesan90,Vrinda Ganesan,Customer Support,Administrator,work from home,VDR-11594,dev80550,Live,04-05-2025 12:32:19 PM,,manager303,EMP11594,vrinda.ganesan90,Vrinda Ganesan,manager303,Support,Administrator,Remote / WFH,VDR-11594,DEV-80550,2025-05-04 12:32:19,,ACTIVE,False,2,0,0,9.0,18.0,1,2,0,1,2,0,2,75.0,6,4,5,0,198313329.0,0.0,16.5,90.0,66.67,40.0,MEDIUM,False,False,True,False,0.393,High IAM / Failed Login Surge
EMP12943,jatin.garde4,Jatin Garde,Supply Chain,Executive,branch office,LPT-12943,,Enabled,08-02-2022 03:16:19 PM,not available,,EMP12943,jatin.garde4,Jatin Garde,none,Supply Chain,Executive,Branch Office,LPT-12943,,2022-02-08 15:16:19,,ACTIVE,False,7,3,0,61.57142857142857,100.0,2,1,0,1,0,0,1,75.0,7,0,4,0,245552354.0,0.0,83.0,45.0,40.0,40.0,MEDIUM,False,False,True,False,0.364,Baseline Normal Activity
EMP12381,lucky_sarkar95,Lucky Sarkar,Accounts,Analyst,Work_From_Home,LPT-12381.corp.local,,Active,28/06/2022 13:24,,manager516,EMP12381,lucky_sarkar95,Lucky Sarkar,manager516,Finance,Analyst,Remote / WFH,LPT-12381,,2022-06-28 13:24:00,,ACTIVE,False,4,0,0,47.75,67.0,1,1,1,0,0,0,1,100.0,10,1,10,2,382694521.0,0.0,41.0,60.0,74.0,40.0,MEDIUM,False,False,True,False,0.393,High IAM / Failed Login Surge
emp_12622,bimala.kuruvilla18,Bimala Kuruvilla,sales dept,Director,,,,ACTIVE,,not available,,EMP12622,bimala.kuruvilla18,Bimala Kuruvilla,none,Sales,Director,Head Office,,,,,ACTIVE,False,8,4,2,33.25,100.0,1,2,0,0,1,0,2,50.0,0,0,0,0,0.0,0.0,100.0,60.0,0.0,40.0,MEDIUM,False,True,False,True,0.502,Baseline Normal Activity
EMP-10488,  maanas.anand32  ,Maanas Anand,information tech,Consultant,DATA CENTER,,dev 60577,Enabled,,,manager629,EMP10488,maanas.anand32,Maanas Anand,manager629,Engineering,Consultant,Data Center,,DEV-60577,,,ACTIVE,False,6,0,0,42.333333333333336,75.0,3,5,0,3,4,0,3,75.0,0,0,0,0,0.0,0.0,60.0,100.0,0.0,40.0,MEDIUM,False,False,False,False,0.407,High IAM / Failed Login Surge
EMP10973,VARENYA.WALI14,Varenya Wali,Information Technology,Officer,Head_Office,WS-10973,,Active,04-01-2025 09:22:17 PM,not available,,EMP10973,varenya.wali14,Varenya Wali,none,Engineering,Officer,Head Office,WS-10973,,2025-01-04 21:22:17,,ACTIVE,False,8,2,0,78.75,100.0,6,1,0,1,0,0,0,75.0,8,2,6,0,321004576.0,0.0,100.0,20.0,50.0,40.0,MEDIUM,False,False,True,False,0.367,Baseline Normal Activity
EMP-11161,neel.venkataraman70,Neel Venkataraman,HR,Analyst,,LPT-11161,dev23476,Enabled,2020-11-14T15:52:55,,  manager956  ,EMP11161,neel.venkataraman70,Neel Venkataraman,manager956,Human Resources,Analyst,Head Office,LPT-11161,DEV-23476,2020-11-14 15:52:55,,ACTIVE,False,8,1,0,47.875,100.0,3,1,0,0,1,0,1,50.0,13,1,11,1,355254981.0,0.0,78.5,35.0,58.08,40.0,MEDIUM,False,False,True,False,0.319,Baseline Normal Activity
emp10940,,Mekhala Talwar,Supply Chain,Analyst,warehouse,VDR-10940,dev 34824,ACTIVE,1712762875,,,EMP10940,unknown,Mekhala Talwar,none,Supply Chain,Analyst,Warehouse,VDR-10940,DEV-34824,2024-04-10 15:27:55,,ACTIVE,False,4,0,0,71.0,100.0,2,2,0,0,1,0,1,25.0,8,1,6,2,111585810.0,0.0,65.0,35.0,75.0,40.0,MEDIUM,False,False,True,False,0.338,Baseline Normal Activity
EMP 11696,amrita.saran42,Amrita Saran,sales team,Consultant,Regional_Office,WS-11696,DEV-46769,Live,1732783059,not available,unknown,EMP11696,amrita.saran42,Amrita Saran,unknown,Sales,Consultant,Regional Office,WS-11696,DEV-46769,2024-11-28 08:37:39,,ACTIVE,False,6,1,0,48.333333333333336,90.0,2,2,0,0,2,0,1,50.0,7,1,6,1,274864937.0,0.0,66.0,45.0,60.71,39.9,MEDIUM,False,False,True,False,0.315,Baseline Normal Activity
EMP11966,varsha.bhakta93,Varsha Bhakta,FINANCE,Engineer,,VDR-11966,DEV76303,Active,2022-01-16 02:18:51,not available,MANAGER443,EMP11966,varsha.bhakta93,Varsha Bhakta,manager443,Finance,Engineer,Head Office,VDR-11966,DEV-76303,2022-01-16 02:18:51,,ACTIVE,False,4,0,0,72.0,98.0,1,1,0,1,0,0,1,75.0,9,4,7,1,203209043.0,0.0,56.5,45.0,72.78,39.9,MEDIUM,False,False,True,False,0.352,Baseline Normal Activity
EMP10624,sachi.pradhan19,Sachi Pradhan,Information Technology,Director,WAREHOUSE,VDR-10624,dev 79048,A,13/06/2021,not available,manager305,EMP10624,sachi.pradhan19,Sachi Pradhan,manager305,Engineering,Director,Warehouse,VDR-10624,DEV-79048,2021-06-13 00:00:00,,ACTIVE,False,3,0,0,51.0,100.0,1,2,0,0,2,0,2,50.0,8,0,7,0,175210333.0,0.0,57.5,70.0,40.0,39.9,MEDIUM,False,False,True,False,0.341,High IAM / Failed Login Surge
EMP11991,harsh.talwar88,Harsh Talwar,Fin,Engineer,Work From Home,VDR-11991,DEV51116,Live,2026-05-20T11:30:13,,  manager963  ,EMP11991,harsh.talwar88,Harsh Talwar,manager963,Finance,Engineer,Remote / WFH,VDR-11991,DEV-51116,2026-05-20 11:30:13,,ACTIVE,False,9,3,1,47.888888888888886,97.0,4,1,0,0,0,0,1,25.0,8,1,6,0,230080887.0,0.0,98.5,25.0,45.0,39.9,MEDIUM,False,False,True,False,0.393,Baseline Normal Activity
EMP10923,aryan_pillay15,Aryan Pillay,IT Dept,Consultant,,VDR-10923,DEV-76518,Working,28-May-2020 07:13:14,,,EMP10923,aryan_pillay15,Aryan Pillay,none,Engineering,Consultant,Head Office,VDR-10923,DEV-76518,2020-05-28 07:13:14,,ACTIVE,False,5,1,0,49.8,88.0,3,1,0,0,1,0,1,50.0,8,2,6,1,346600862.0,0.0,72.5,35.0,65.0,39.9,MEDIUM,False,False,True,False,0.318,Baseline Normal Activity
EMP11956,damini.loke16,Damini Loke,Customer Support,Analyst,Warehouse,lpt-11956,DEV-41600,A,1747185641,,MANAGER604,EMP11956,damini.loke16,Damini Loke,manager604,Support,Analyst,Warehouse,LPT-11956,DEV-41600,2025-05-14 01:20:41,,ACTIVE,False,5,0,0,55.4,100.0,1,1,1,0,1,0,1,100.0,8,0,6,0,292137593.0,0.0,57.5,70.0,40.0,39.9,MEDIUM,False,False,True,False,0.392,High IAM / Failed Login Surge
EMP 11704,abeer.goel2,Abeer Goel,MKT,Administrator,,,DEV48810,Live,17/07/2025 13:25,not available,manager531,EMP11704,abeer.goel2,Abeer Goel,manager531,Marketing,Administrator,Head Office,,DEV-48810,2025-07-17 13:25:00,,ACTIVE,False,5,1,0,50.2,77.0,2,3,0,1,3,0,2,75.0,0,0,0,0,0.0,0.0,59.5,100.0,0.0,39.9,MEDIUM,False,False,False,False,0.397,High IAM / Failed Login Surge
emp12690,oviya.ganguly15,Oviya Ganguly,Procurement,Executive,regional office,LPT_12690,DEV-49650,Enabled,09/02/2024,,manager541,EMP12690,oviya.ganguly15,Oviya Ganguly,manager541,Procurement,Executive,Regional Office,LPT-12690,DEV-49650,2024-02-09 00:00:00,,ACTIVE,False,5,2,1,66.0,95.0,1,1,0,0,1,0,1,25.0,9,1,7,1,356560137.0,0.0,77.0,35.0,59.44,39.9,MEDIUM,False,False,True,False,0.353,Baseline Normal Activity
EMP10751,robert.cherian10,Robert Cherian,RnD,Specialist,,lpt-10751,DEV67129,Enabled,08/03/2025,,manager496,EMP10751,robert.cherian10,Robert Cherian,manager496,R&D,Specialist,Head Office,LPT-10751,DEV-67129,2025-03-08 00:00:00,,ACTIVE,False,1,0,0,100.0,100.0,1,2,1,0,2,0,0,100.0,11,1,9,1,451746952.0,0.0,57.5,55.0,58.64,39.9,MEDIUM,False,False,True,False,0.368,High IAM / Failed Login Surge
EMP10820,,Gauri Deep,Research and Development,Trainee,Branch_Office,WS-10820,DEV-96781,Enabled,17/04/2024 08:13,,manager451,EMP10820,unknown,Gauri Deep,manager451,R&D,Trainee,Branch Office,WS-10820,DEV-96781,2024-04-17 08:13:00,,ACTIVE,False,2,0,0,22.0,44.0,0,2,0,1,2,1,1,75.0,9,3,7,0,219616798.0,0.0,22.0,95.0,53.33,39.9,MEDIUM,False,False,True,False,0.425,Zero-Trust Deprovisioning Breaches
emp12628,kiaan.ramesh70,Kiaan Ramesh,marketing dept,Officer,,LPT-12628.corp.local,dev13091,Active,,,manager715,EMP12628,kiaan.ramesh70,Kiaan Ramesh,manager715,Marketing,Officer,Head Office,LPT-12628,DEV-13091,,,ACTIVE,False,7,1,0,34.714285714285715,91.0,4,1,0,0,1,0,1,50.0,9,3,7,0,316689282.0,0.0,81.5,35.0,53.33,39.8,MEDIUM,False,False,True,False,0.329,Baseline Normal Activity
EMP12552,pooja.suresh19,Pooja Suresh,Operations,Executive,Branch Office,VDR-12552,dev 45373,Live,2021/03/16,not available,,EMP12552,pooja.suresh19,Pooja Suresh,none,Operations,Executive,Branch Office,VDR-12552,DEV-45373,2021-03-16 00:00:00,,ACTIVE,False,5,1,0,56.4,100.0,3,3,0,0,2,0,1,50.0,9,1,6,0,218764593.0,0.0,78.5,45.0,44.44,39.8,MEDIUM,False,False,True,False,0.321,Baseline Normal Activity
EMP10412,rohan.dada48,Rohan Dada,IT Dept,Consultant,,WS-10412,,Active,07/03/2024 09:47,not available,,EMP10412,rohan.dada48,Rohan Dada,none,Engineering,Consultant,Head Office,WS-10412,,2024-03-07 09:47:00,,ACTIVE,False,1,0,0,25.0,25.0,1,3,0,2,1,0,3,75.0,9,2,7,0,271837252.0,0.0,20.0,100.0,48.89,39.8,MEDIUM,False,False,True,False,0.366,High IAM / Failed Login Surge
emp11997,zayan.sidhu78,Zayan Sidhu,Human Resource,Consultant,,WS-11997,dev 63449,Active,2025-05-09 21:41:55,,manager992,EMP11997,zayan.sidhu78,Zayan Sidhu,manager992,Human Resources,Consultant,Head Office,WS-11997,DEV-63449,2025-05-09 21:41:55,,ACTIVE,False,1,1,0,42.0,42.0,0,3,1,0,2,0,2,100.0,9,0,8,0,197457404.0,0.0,27.0,100.0,40.0,39.8,MEDIUM,False,False,True,False,0.407,High IAM / Failed Login Surge
EMP 12385,TANVEER.KAPUR63,Tanveer Kapur,Research and Development,Administrator,HEAD OFFICE,WS-12385,,A,26/04/2020 15:10,,manager961,EMP12385,tanveer.kapur63,Tanveer Kapur,manager961,R&D,Administrator,Head Office,WS-12385,,2020-04-26 15:10:00,,ACTIVE,False,11,1,0,48.63636363636363,100.0,6,1,0,0,1,0,0,50.0,12,2,10,1,411545336.0,0.0,100.0,10.0,61.67,39.8,MEDIUM,False,False,True,False,0.361,Baseline Normal Activity
EMP10487,aadi.hari72,Aadi Hari,IT,Manager,Regional Office,WS-10487,DEV-68414,ACTIVE,2025/06/18,not available,manager736,EMP10487,aadi.hari72,Aadi Hari,manager736,Engineering,Manager,Regional Office,WS-10487,DEV-68414,2025-06-18 00:00:00,,ACTIVE,False,5,0,0,87.4,100.0,3,2,0,1,2,0,0,75.0,12,1,7,1,487815269.0,0.0,72.5,40.0,58.33,39.8,MEDIUM,False,False,True,False,0.331,Baseline Normal Activity
11485,harita.patel53,Harita Patel,SALES,Analyst,Warehouse,LPT-11485,,Enabled,12/04/2024 21:20,,unknown,EMP11485,harita.patel53,Harita Patel,unknown,Sales,Analyst,Warehouse,LPT-11485,,2024-04-12 21:20:00,,ACTIVE,False,2,0,0,74.0,75.0,1,3,0,1,3,0,1,75.0,9,2,7,0,217734893.0,0.0,45.0,75.0,48.89,39.8,MEDIUM,False,False,True,False,0.331,High IAM / Failed Login Surge
EMP 10282,theodore_bajaj68,Theodore Bajaj,IT,Engineer,Branch Office,VDR-10282,DEV-84289,Working,2020-05-24 15:54:43,,unknown,EMP10282,theodore_bajaj68,Theodore Bajaj,unknown,Engineering,Engineer,Branch Office,VDR-10282,DEV-84289,2020-05-24 15:54:43,,ACTIVE,False,7,3,1,38.0,81.0,4,1,0,0,1,0,0,25.0,11,5,8,1,356738182.0,0.0,90.5,10.0,73.18,39.8,MEDIUM,False,False,True,False,0.437,Baseline Normal Activity
EMP11153,zehaan.ahluwalia27,Zehaan Ahluwalia,Research and Development,Engineer,REMOTE,WS-11153,,Working,2026-05-28 04:07:16,,manager556,EMP11153,zehaan.ahluwalia27,Zehaan Ahluwalia,manager556,R&D,Engineer,Remote / WFH,WS-11153,,2026-05-28 04:07:16,,ACTIVE,False,7,1,0,55.285714285714285,100.0,2,1,0,0,0,0,1,25.0,9,2,9,3,270709845.0,0.0,71.0,25.0,78.89,39.8,MEDIUM,False,False,True,False,0.344,Baseline Normal Activity
emp_10304,tanay.bandi97,Tanay Bandi,Operations,Director,head office,LPT-10304,DEV22924,Working,05/05/2024 14:46,not available,manager671,EMP10304,tanay.bandi97,Tanay Bandi,manager671,Operations,Director,Head Office,LPT-10304,DEV-22924,2024-05-05 14:46:00,,ACTIVE,False,8,2,0,43.75,92.0,3,1,0,0,1,0,1,25.0,11,4,8,0,575137930.0,0.0,80.5,35.0,54.55,39.8,MEDIUM,False,False,True,False,0.354,Baseline Normal Activity
EMP10681,ABDUL.MANNAN92,Abdul Mannan,Support,Manager,Work From Home,WS-10681,,A,2025-12-10 11:20:50,,manager566,EMP10681,abdul.mannan92,Abdul Mannan,manager566,Support,Manager,Remote / WFH,WS-10681,,2025-12-10 11:20:50,,ACTIVE,False,3,0,0,73.66666666666667,100.0,0,2,0,0,1,1,1,25.0,12,0,9,1,332469884.0,0.0,50.0,65.0,55.0,39.8,MEDIUM,False,False,True,False,0.42,Zero-Trust Deprovisioning Breaches
EMP 12536,ojasvi.varkey76,Ojasvi Varkey,Brand Team,Manager,,LPT-12536,DEV30913,Live,,,unknown,EMP12536,ojasvi.varkey76,Ojasvi Varkey,unknown,Brand Team,Manager,Head Office,LPT-12536,DEV-30913,,,ACTIVE,False,6,2,0,35.333333333333336,100.0,2,3,0,0,2,0,1,50.0,6,1,5,0,122498876.0,0.0,77.0,45.0,46.67,39.8,MEDIUM,False,False,True,False,0.321,Baseline Normal Activity
EMP11891,,Charita Shenoy,People Team,Director,WAREHOUSE,lpt-11891,dev43152,Active,,,manager756,EMP11891,unknown,Charita Shenoy,manager756,People Team,Director,Warehouse,LPT-11891,DEV-43152,,,ACTIVE,False,4,1,1,53.0,85.0,2,1,0,1,1,0,1,75.0,5,1,3,0,116756211.0,0.0,73.5,55.0,38.0,39.7,MEDIUM,False,False,True,False,0.366,Baseline Normal Activity
EMP-10665,daksh.kalita23,Daksh Kalita,sales dept,Consultant,,WS-10665,,ACTIVE,1705209544,not available,,EMP10665,daksh.kalita23,Daksh Kalita,none,Sales,Consultant,Head Office,WS-10665,,2024-01-14 05:19:04,,ACTIVE,False,6,4,1,45.166666666666664,89.0,1,1,0,0,1,0,1,25.0,6,1,6,0,137939303.0,0.0,86.0,35.0,46.67,39.6,MEDIUM,False,True,True,False,0.394,Baseline Normal Activity
emp_12461,nachiket.ganguly96,Nachiket Ganguly,HR,Officer,,WS-12461,dev41006,Active,1697848436,not available,,EMP12461,nachiket.ganguly96,Nachiket Ganguly,none,Human Resources,Officer,Head Office,WS-12461,DEV-41006,2023-10-21 00:33:56,,ACTIVE,False,7,1,0,48.142857142857146,95.0,4,2,0,0,1,0,1,50.0,12,3,10,0,400196823.0,0.0,83.5,35.0,50.0,39.6,MEDIUM,False,False,True,False,0.336,Baseline Normal Activity
EMP-11033,ayushman.andra77,Ayushman Andra,RnD,Manager,,VDR-11033,DEV-84606,ACTIVE,2020/10/21,,manager746,EMP11033,ayushman.andra77,Ayushman Andra,manager746,R&D,Manager,Head Office,VDR-11033,DEV-84606,2020-10-21 00:00:00,,ACTIVE,False,5,3,0,73.8,100.0,1,3,0,0,3,0,0,50.0,11,3,9,1,558828356.0,0.0,75.5,30.0,65.91,39.6,MEDIUM,False,False,True,False,0.359,Baseline Normal Activity
EMP 10904,TIMOTHY.SUR54,Timothy Sur,OPERATIONS,Trainee,Work_From_Home,lpt-10904,DEV91506,Enabled,15-Nov-2025 22:08:31,,manager783,EMP10904,timothy.sur54,Timothy Sur,manager783,Operations,Trainee,Remote / WFH,LPT-10904,DEV-91506,2025-11-15 22:08:31,,ACTIVE,False,4,0,0,39.25,85.0,0,5,1,0,3,0,3,100.0,5,0,2,0,76161237.0,0.0,42.5,100.0,20.0,39.6,MEDIUM,False,False,True,False,0.429,High IAM / Failed Login Surge
EMP10319,hredhaan.nagi88,Hredhaan Nagi,Research and Development,Director,REGIONAL OFFICE,WS-10319,dev74054,Working,2024-10-22T15:06:56,not available,,EMP10319,hredhaan.nagi88,Hredhaan Nagi,none,R&D,Director,Regional Office,WS-10319,DEV-74054,2024-10-22 15:06:56,,ACTIVE,False,8,1,0,40.25,96.0,3,1,0,1,1,0,0,75.0,8,2,6,1,329742998.0,0.0,76.5,30.0,65.0,39.6,MEDIUM,False,False,True,False,0.331,Baseline Normal Activity
emp12414,ishani.bava73,Ishani Bava,Finance,Analyst,Data_Center,,,Enabled,17/09/2020,not available,manager719,EMP12414,ishani.bava73,Ishani Bava,manager719,Finance,Analyst,Data Center,,,2020-09-17 00:00:00,,ACTIVE,False,3,0,0,67.33333333333333,87.0,2,2,1,0,1,1,2,100.0,0,0,0,0,0.0,0.0,58.5,100.0,0.0,39.6,MEDIUM,False,False,True,False,0.487,Zero-Trust Deprovisioning Breaches
emp12792,hemal.anne22,Hemal Anne,CS,Specialist,remote,,dev45125,Live,2021-08-21 08:13:40,not available,,EMP12792,hemal.anne22,Hemal Anne,none,Cs,Specialist,Remote / WFH,,DEV-45125,2021-08-21 08:13:40,,ACTIVE,False,2,0,0,76.5,87.0,2,4,0,1,3,0,4,75.0,0,0,0,0,0.0,0.0,58.5,100.0,0.0,39.6,MEDIUM,False,False,False,False,0.407,High IAM / Failed Login Surge
EMP10328,radha.sidhu98,Radha Sidhu,Legal,Trainee,BRANCH OFFICE,VDR-10328,dev 92890,A,10/07/2023 22:51,,manager177,EMP10328,radha.sidhu98,Radha Sidhu,manager177,Legal,Trainee,Branch Office,VDR-10328,DEV-92890,2023-07-10 22:51:00,,ACTIVE,False,6,4,1,49.666666666666664,98.0,1,2,0,0,2,0,0,25.0,12,6,11,0,353133427.0,0.0,90.5,20.0,60.0,39.6,MEDIUM,False,True,True,False,0.461,Baseline Normal Activity
EMP10579,ekta.edwin69,Ekta Edwin,information tech,Executive,Head_Office,WS-10579.corp.local,DEV-45283,ACTIVE,1695523368,not available,manager338,EMP10579,ekta.edwin69,Ekta Edwin,manager338,Engineering,Executive,Head Office,WS-10579,DEV-45283,2023-09-24 02:42:48,,ACTIVE,False,5,0,0,29.2,58.0,2,3,0,2,2,0,0,75.0,13,4,10,1,370927817.0,0.0,44.0,60.0,67.31,39.5,MEDIUM,False,False,True,False,0.357,Baseline Normal Activity
emp_10523,  naveen.bakshi88  ,Naveen Bakshi,Ops Team,Trainee,WAREHOUSE,VDR-10523,dev 19023,ACTIVE,,,,EMP10523,naveen.bakshi88,Naveen Bakshi,none,Operations,Trainee,Warehouse,VDR-10523,DEV-19023,,,ACTIVE,False,5,1,0,56.4,96.0,3,1,0,0,1,0,1,50.0,12,1,10,1,345555025.0,0.0,76.5,35.0,58.33,39.5,MEDIUM,False,False,True,False,0.317,Baseline Normal Activity
11490,advaith.shroff57,Advaith Shroff,SALES,Executive,Data Center,VDR-11490,dev 94066,A,,,,EMP11490,advaith.shroff57,Advaith Shroff,none,Sales,Executive,Data Center,VDR-11490,DEV-94066,,,ACTIVE,False,5,0,0,33.2,100.0,3,2,0,0,1,0,1,50.0,10,2,8,1,178204485.0,0.0,72.5,35.0,63.0,39.5,MEDIUM,False,False,True,False,0.326,Baseline Normal Activity
EMP 12557,brinda.sibal86,Brinda Sibal,HR,Consultant,,VDR-12557,,Live,1693228357,,  manager514  ,EMP12557,brinda.sibal86,Brinda Sibal,manager514,Human Resources,Consultant,Head Office,VDR-12557,,2023-08-28 13:12:37,,ACTIVE,False,4,0,0,68.0,100.0,2,2,0,1,1,0,0,75.0,14,3,8,2,457930578.0,0.0,65.0,30.0,78.57,39.5,MEDIUM,False,False,True,False,0.348,Baseline Normal Activity
emp12431,lohit.raja77,Lohit Raja,Supply Chain,Administrator,WAREHOUSE,,DEV79054,Active,05-14-2021 08:21:14 PM,,manager303,EMP12431,lohit.raja77,Lohit Raja,manager303,Supply Chain,Administrator,Warehouse,,DEV-79054,2021-05-14 20:21:14,,ACTIVE,False,5,0,0,45.2,86.0,2,3,0,1,3,0,3,75.0,0,0,0,0,0.0,0.0,58.0,100.0,0.0,39.5,MEDIUM,False,False,False,False,0.407,High IAM / Failed Login Surge
