user_id,username,full_name,department,role,location,hostname,device_id,status,hire_date,termination_date,manager_username
EMP12937,turvi.garg83,Turvi Garg,Supply Chain,Director,Regional Office,LPT-12937,dev 25279,Enabled,08-Aug-2021 23:36:10,NA,manager563
EMP11312,lekha.raman10,Lekha Raman,Ops,Executive,Regional Office,vdr-11312,DEV94178,Active,2021-08-13T17:38:05,not available,
EMP11635,  varenya.gopal89  ,Varenya Gopal,SALES,Manager,Regional Office,LPT-11635,DEV-25109,ACTIVE,2024-02-26T19:56:41,not available,manager649
EMP10550,harini.chakrabarti74,Harini Chakrabarti,MKT,Trainee,Branch Office,VDR-10550,,A,,NA,manager155
EMP12388,edhitha.kurian21,Edhitha Kurian,sales dept,Engineer,BRANCH OFFICE,vdr-12388,,Live,27-Dec-2021 07:23:14,NA,manager116
EMP12479,abdul.nair65,Abdul Nair,operations dept,Trainee,REMOTE,VDR-12479,DEV-21014,Working,2020/06/19,,manager153
EMP12521,jackson.sarma53,Jackson Sarma,Brand Team,Analyst,REMOTE,LPT-12521,DEV14911,ACTIVE,06-Oct-2024 12:46:15,not available,manager238
EMP12265,charvi.saraf85,Charvi Saraf,Supply Chain,Executive,branch office,LPT-12265,DEV-50332,Live,10-22-2020 10:16:24 PM,NA,manager854
EMP-11227,omya.mutti75,Omya Mutti,Human Resource,Manager,,VDR-11227,DEV26080,Working,2022/05/27,,manager284
EMP12762,nathaniel.jhaveri55,Nathaniel Jhaveri,Marketing,Officer,Work From Home,LPT-12762,DEV-79833,Disabled,2023-02-14 21:39:51,22-Apr-2024 08:28:23,manager348
EMP10957,gautami.chaudhry72,Gautami Chaudhry,Innovation,Director,WAREHOUSE,LPT-10957,DEV95078,ACTIVE,2024/07/31,not available,manager952
emp11773,osha.purohit36,Osha Purohit,Innovation,Consultant,,,DEV89337,Working,15-Aug-2022 08:43:21,,unknown
EMP12141,  darpan.keer78  ,Darpan Keer,LEGAL,Administrator,,VDR-12141.corp.local,dev 59324,Active,11-Feb-2022 13:03:17,,manager726
11008,jason.ravi20,Jason Ravi,Ops,Specialist,Regional Office,VDR-11008,DEV89670,ACTIVE,29-Apr-2023 10:33:50,,
EMP11092,ati.kota16,Ati Kota,HR,Manager,head office,WS-11092,DEV94070,Enabled,02/05/2024 17:36,NA,manager700
EMP12756,karan.mohan54,Karan Mohan,SALES,Administrator,remote,WS-12756,dev 38618,Active,2025-01-22T04:08:02,NA,
10996,oeshi.bal11,Oeshi Bal,Finance,Manager,REMOTE,,DEV-78002,Working,19/12/2024,not available,manager624
EMP11679,jacob.devan87,Jacob Devan,Purchase,Analyst,Data Center,LPT_11679,dev76530,Live,2021-06-30T08:23:38,NA,unknown
10153,arunima.lanka10,Arunima Lanka,Operations,Specialist,,,,Active,21/07/2023 17:31,not available,manager514
12867,banjeet.singh7,Banjeet Singh,LEGAL,Manager,,LPT-12867,dev43478,Enabled,23/02/2023,NA,
EMP10580,anay.palan12,Anay Palan,Fin,Analyst,Data Center,LPT-10580,DEV-54815,Live,,NA,
EMP11470,vansha.lalla24,Vansha Lalla,Marketing,Officer,Regional Office,,DEV-89249,Working,1626493521,,manager379
EMP10703,rachana_nath10,Rachana Nath,Support,Specialist,remote,VDR-10703,dev 16917,Left,20-Jul-2024 06:58:17,2025/07/19,  manager580  
EMP11212,  naksh.kalita55  ,Naksh Kalita,Customer Support,Consultant,head office,LPT-11212,,Live,2021-07-03 14:15:33,NA,manager266
emp_10896,omisha.raju69,Omisha Raju,sales team,Manager,Remote,WS_10896,DEV-29420,A,08/03/2020,not available,manager256
EMP10487,aadi.hari72,Aadi Hari,IT,Manager,Regional Office,WS-10487,DEV-68414,ACTIVE,2025/06/18,not available,manager736
EMP10559,elijah.mani33,Elijah Mani,Research and Development,Manager,DATA CENTER,VDR-10559,dev 53864,Working,2023-01-24T10:24:21,,manager929
emp_11141,champak.banerjee84,Champak Banerjee,sales dept,Engineer,regional office,WS-11141,dev22928,Live,2024/08/25,NA,manager408
EMP-11119,rajeshri.wagle66,Rajeshri Wagle,OPERATIONS,Analyst,data center,WS_11119,,Enabled,17/12/2020 19:18,not available,manager795
EMP10512,chanchal.karan62,Chanchal Karan,OPERATIONS,Analyst,BRANCH OFFICE,WS-10512,dev 40375,Active,21-Feb-2023 19:05:02,not available,manager784
EMP-10633,pahal_sidhu88,Pahal Sidhu,SALES,Executive,,,DEV78656,LEFT,29/08/2023 03:55,,unknown
emp12663,zansi.master45,Zansi Master,PURCH,Specialist,Work_From_Home,VDR-12663.corp.local,dev 52604,ACTIVE,1739870655,,manager719
EMP11664,qabil.vig75,Qabil Vig,Procurement,Executive,Data Center,LPT-11664,,Terminated,26-Oct-2024 22:24:14,17-Jul-2025 20:17:58,NA
EMP 11012,SHIVANSH.KORPAL9,Shivansh Korpal,R&D,Analyst,Remote,vdr-11012,dev11447,ACTIVE,30/06/2023,not available,manager213
EMP11931,tamanna.ravi2,Tamanna Ravi,IT Dept,Analyst,WORK FROM HOME,,dev 13977,ACTIVE,27-May-2021 09:37:10,NA,NA
EMP-11150,nicholas.swaminathan78,Nicholas Swaminathan,Ops,Consultant,Head_Office,VDR-11150,DEV81994,Active,2021-02-19T02:48:10,NA,manager726
EMP12890,vedhika.sami86,Vedhika Sami,RnD,Trainee,remote,VDR-12890,DEV67250,Enabled,2025-03-09 03:43:43,,MANAGER216
EMP10116,wahab.bir90,Wahab Bir,Marketing,Analyst,Work_From_Home,VDR-10116,DEV61879,ACTIVE,24/10/2024 06:43,not available,
EMP10740,devansh.raman6,Devansh Raman,Finance,Manager,Work_From_Home,VDR-10740,,ACTIVE,2021-05-05T02:57:56,not available,  manager598  
EMP12846,  waida.som50  ,Waida Som,Information Technology,Trainee,remote,WS-12846,dev84500,Active,2025-04-17 12:42:57,,manager664
EMP11974,wyatt.sibal38,Wyatt Sibal,IT Support,Manager,,WS-11974,,Live,06-27-2024 08:21:25 PM,NA,NA
EMP11081,  vanya.om40  ,Vanya Om,customer care,Manager,REMOTE,VDR-11081,dev85231,Enabled,01/11/2021,,manager821
EMP11810,isaiah.merchant78,Isaiah Merchant,IT Support,Manager,data center,LPT-11810,,Working,1719810447,NA,unknown
EMP10830,warjas.wason49,Warjas Wason,Procurement,Director,Remote,VDR-10830.corp.local,DEV22809,D,06/11/2020 20:46,2022-08-08 14:24:13,manager614
10119,orinder.sarraf83,Orinder Sarraf,IT Dept,Administrator,,,dev 14373,A,1774428128,,MANAGER402
EMP-10656,daksh.pau74,Daksh Pau,CS,Executive,DATA CENTER,VDR-10656,,ACTIVE,2020-04-21 08:25:39,not available,  manager406  
EMP12815,balhaar.khosla43,Balhaar Khosla,IT,Director,BRANCH OFFICE,LPT-12815.corp.local,DEV-61934,Working,,not available,
emp_12774,baghyawati.kumer77,Baghyawati Kumer,People Team,Executive,,,DEV11290,Live,25-Jul-2020 14:29:20,not available,manager150
emp12738,devika.bhargava75,Devika Bhargava,PURCH,Executive,WORK FROM HOME,VDR-12738,dev 90702,Enabled,26/10/2024,,unknown
emp_10635,lopa.sehgal19,Lopa Sehgal,IT Dept,Consultant,Data_Center,WS-10635,DEV49760,Working,2025-06-01 14:47:00,not available,
emp10369,JASMIT.BUCH51,Jasmit Buch,Customer Support,Analyst,,WS-10369,,DISABLED,24-Jun-2021 04:31:05,01/12/2024 14:11,NA
EMP-10268,yagnesh.parikh71,Yagnesh Parikh,Ops Team,Administrator,DATA CENTER,WS-10268,dev79946,Enabled,08-16-2022 05:37:56 AM,,
emp_10046,aadi.boase41,Aadi Boase,legal,Specialist,,LPT-10046,dev60488,Left,,2025/04/29,  manager925  
EMP-10991,anthony.vora42,Anthony Vora,Sales,Analyst,regional office,WS-10991,dev26575,DISABLED,19/12/2024,,  manager183  
EMP10876,AASHI.SRIDHAR24,Aashi Sridhar,LEGAL,Manager,Branch_Office,WS-10876,dev 98723,Live,,,manager797
emp_10773,BANJEET.TRIVEDI73,Banjeet Trivedi,Accounts,Administrator,BRANCH OFFICE,WS-10773,DEV39724,Live,14/06/2022 05:44,not available,NA
EMP11219,nilima.nanda54,Nilima Nanda,information tech,Analyst,Head Office,LPT-11219,dev59074,Deactivated,31-May-2024 08:42:15,,manager685
emp_11126,liam.murthy21,Liam Murthy,FINANCE,Consultant,REGIONAL OFFICE,WS-11126,,Working,12/01/2026 11:14,not available,manager294
EMP10004,ekalinga.balan13,Ekalinga Balan,operations dept,Consultant,Warehouse,WS-10004,DEV15695,Working,2024/07/24,NA,manager487
emp_11595,xalak.sathe12,Xalak Sathe,People Team,Specialist,REGIONAL OFFICE,WS-11595,,ACTIVE,22/11/2022,,manager506
emp_12311,vasatika.vig48,Vasatika Vig,procurement team,Director,data center,WS-12311,DEV-68547,A,14/01/2022 04:35,NA,manager990
12958,qadim.zachariah98,Qadim Zachariah,R&D,Analyst,DATA CENTER,VDR-12958,,Active,2020-01-08 03:28:13,not available,manager538
emp_12491,unni.salvi40,Unni Salvi,sales dept,Engineer,,WS-12491,,Active,23/11/2024 07:13,,manager485
EMP11077,veer.sekhon76,Veer Sekhon,Sales,Manager,WAREHOUSE,WS_11077,dev26700,Disabled,27/03/2023,29/03/2023 19:58,manager704
EMP 10837,,Samesh Bedi,Customer Support,Specialist,,ws-10837,dev 84202,Live,1593911160,,manager473
EMP10681,ABDUL.MANNAN92,Abdul Mannan,Support,Manager,Work From Home,WS-10681,,A,2025-12-10 11:20:50,,manager566
EMP11715,harinakshi.kohli18,Harinakshi Kohli,Support,Consultant,remote,WS-11715,,Working,1583005720,NA,manager396
EMP12352,ojas.shere59,Ojas Shere,OPERATIONS,Specialist,Warehouse,VDR-12352,dev91479,ACTIVE,19/08/2024,NA,manager342
EMP 12617,hemangini.sundaram15,Hemangini Sundaram,Legal Dept,Manager,,LPT-12617,,ACTIVE,12-11-2020 01:50:40 AM,not available,NA
EMP12361,  ethan.jani95  ,Ethan Jani,legal,Administrator,WAREHOUSE,WS-12361,DEV-90800,Live,13/12/2023,,manager212
EMP12197,qasim.rout20,Qasim Rout,People Team,Officer,data center,LPT_12197,DEV-61366,L,03/05/2021 03:26,NA,manager276
EMP11148,bhanumati.mukhopadhyay71,Bhanumati Mukhopadhyay,Human Resource,Executive,branch office,,dev79935,Live,05-01-2020 10:48:43 AM,NA,  manager384  
EMP-10574,forum_devi62,Forum Devi,Marketing,Analyst,WORK FROM HOME,WS-10574,DEV-48393,Live,23/01/2020 10:12,not available,manager293
EMP10050,  zayan.pandit56  ,Zayan Pandit,Procurement,Specialist,REGIONAL OFFICE,WS-10050,DEV-70946,A,30-Sep-2025 02:25:05,not available,manager584
EMP10853,,Nitesh Kara,LEGAL,Manager,,LPT-10853.corp.local,dev 44205,ACTIVE,2022/12/29,NA,manager846
EMP11982,parth.raval73,Parth Raval,Human Resources,Administrator,Head_Office,VDR-11982,dev50579,A,27/08/2021,NA,unknown
emp_11823,maanas.mangal75,Maanas Mangal,Human Resource,Trainee,WORK FROM HOME,WS-11823,dev66807,Active,2020/04/22,,manager661
EMP10833,jagdish.bhatia80,Jagdish Bhatia,Human Resource,Specialist,Head_Office,VDR-10833.corp.local,DEV-54150,A,1729886237,NA,NA
EMP11115,ISHAAN.PRABHAKAR11,Ishaan Prabhakar,MKT,Officer,Data Center,LPT-11115,dev 65572,Enabled,2026-03-20T12:12:04,not available,  manager609  
emp11166,gauri.dass35,Gauri Dass,RnD,Consultant,Remote,VDR-11166,DEV20009,DISABLED,,2022/07/06,
EMP12518,RUSHIL.KURUVILLA99,Rushil Kuruvilla,Compliance,Director,,WS-12518,,Live,07-Jun-2024 10:28:21,,manager926
EMP11906,abeer.palla55,Abeer Palla,Marketing,Administrator,Warehouse,LPT-11906,dev92424,Enabled,12/02/2025,,manager465
emp_10971,chavvi.loyal80,Chavvi Loyal,Research and Development,Manager,Regional Office,WS-10971,DEV-85882,Active,,NA,NA
emp12701,BAGHYAWATI.NORI89,Baghyawati Nori,RnD,Analyst,Branch_Office,WS_12701,DEV-62232,ACTIVE,2022-11-30 16:54:12,,NA
EMP10399,dipta.date61,Dipta Date,Human Resource,Administrator,,WS-10399,,Enabled,2025-08-15 18:43:09,,manager757
12559,tristan.agarwal66,Tristan Agarwal,Legal Dept,Executive,branch office,WS-12559,dev59724,ON_LEAVE,,not available,manager375
EMP 12368,  lohit.sarma91  ,Lohit Sarma,MKT,Administrator,,WS-12368,,ACTIVE,17/04/2022 17:45,,
EMP10019,vasana_bhasin70,Vasana Bhasin,Business Sales,Administrator,DATA CENTER,VDR-10019.corp.local,,Live,2024-05-27T01:15:07,NA,manager353
10684,kashish_sarin22,Kashish Sarin,Brand Team,Consultant,Warehouse,VDR-10684,dev 26697,ACTIVE,2023-06-14T10:08:20,not available,
EMP-10035,tamanna.karan84,Tamanna Karan,Call Center,Analyst,regional office,VDR-10035,dev49240,Exited,,NA,manager218
EMP12914,TIMOTHY.DOSHI94,Timothy Doshi,sales team,Engineer,REMOTE,WS-12914,,Working,21-Feb-2024 13:18:04,not available,manager857
emp10524,zarna.bora26,Zarna Bora,Call Center,Officer,Regional Office,WS-10524,DEV-29603,Working,1625463204,,
EMP-12455,devansh.deshmukh67,Devansh Deshmukh,Ops,Engineer,,VDR-12455,DEV-86221,Working,14/07/2024 15:36,,manager489
EMP-10920,LAKSHIT.DIVAN84,Lakshit Divan,legal,Engineer,Remote,LPT-10920.corp.local,DEV-14845,A,26-Apr-2023 16:01:33,not available,manager857
11841,gaurav.gala79,Gaurav Gala,IT Support,Engineer,Work_From_Home,LPT-11841,dev 61231,Blocked,2024/03/03,05-30-2025 05:08:16 AM,manager638
EMP11890,zansi.baria53,Zansi Baria,PURCH,Administrator,REMOTE,LPT-11890,DEV-90790,Deactivated,2021/01/22,25/03/2023 12:36,manager609
EMP10537,kiaan.hari8,Kiaan Hari,Accounts,Trainee,Data Center,LPT-10537,dev 36438,D,05-28-2024 08:18:32 PM,07-20-2024 01:21:22 AM,
EMP11705,arin.bir11,Arin Bir,Operations,Trainee,Work From Home,LPT-11705,dev 68547,Live,21-Sep-2024 03:30:43,,manager554
EMP10472,ARYAN.GOUR66,Aryan Gour,Brand Team,Officer,Work_From_Home,WS-10472,dev82559,Enabled,16/09/2021 03:22,not available,manager831
EMP10245,netra.mitter48,Netra Mitter,Purchase,Engineer,,LPT-10245.corp.local,dev 72676,ACTIVE,05-12-2026 03:09:01 AM,,unknown
EMP10784,charles.kohli47,Charles Kohli,legal,Executive,Regional_Office,WS-10784,DEV-58448,Active,2020-02-07 21:00:41,not available,  manager459  
EMP11409,anay.din8,Anay Din,Procurement,Trainee,warehouse,LPT-11409,dev18751,ACTIVE,2024-10-03T05:41:59,not available,
EMP12537,girindra.peri83,Girindra Peri,People Team,Analyst,,WS_12537,,ACTIVE,24-May-2025 16:13:22,NA,
EMP10154,GAGAN.PANDEY3,Gagan Pandey,Ops,Executive,WORK FROM HOME,,,Disabled,2023/01/29,2023/07/12,manager703
EMP 11686,ekani.bhat62,Ekani Bhat,Operations,Trainee,Remote,WS-11686,dev 51087,Enabled,2026/05/03,not available,manager701
emp10625,dominic.loyal90,Dominic Loyal,Supply Chain,Administrator,Head Office,WS-10625,dev95820,Exited,2020-07-25T21:53:29,15/11/2022 20:15,manager775
EMP12962,meghana.sethi13,Meghana Sethi,Human Resources,Administrator,,lpt-12962,DEV-13579,Enabled,2024-02-01 13:11:31,not available,manager422
EMP-11346,anirudh.ahuja57,Anirudh Ahuja,HR,Officer,,LPT-11346,DEV36744,Live,27-Feb-2023 18:33:39,,NA
EMP10569,wridesh.bedi4,Wridesh Bedi,IT,Consultant,Work_From_Home,WS_10569,,Active,2024-08-06 12:52:35,not available,
EMP12546,  reva.nayak73  ,Reva Nayak,IT,Analyst,work from home,WS-12546,dev 38336,Active,2020-10-04 23:45:27,,manager897
EMP11758,naksh.madan88,Naksh Madan,PURCH,Trainee,Branch_Office,VDR-11758,DEV-68283,D,1608999349,03-04-2022 04:09:50 AM,manager719
emp_11816,alexander.dhar96,Alexander Dhar,FINANCE,Administrator,data center,LPT-11816,DEV28653,Enabled,2021-12-06 11:40:37,NA,NA
EMP12065,dev.barad20,Dev Barad,Purchase,Analyst,Remote,lpt-12065,DEV-91082,A,11/09/2025 22:43,not available,manager491
10127,,Ryan Tella,finance dept,Director,regional office,LPT-10127,,Active,1652928973,NA,manager479
11491,zarna.mandal21,Zarna Mandal,Sales,Trainee,,LPT-11491,dev 10902,Active,2025-10-19 23:21:55,,manager987
EMP12006,,Ladli Dada,legal,Manager,,LPT-12006,DEV68653,ACTIVE,2025-09-06T00:27:15,not available,manager414
EMP10980,imaran.dayal67,Imaran Dayal,Purchase,Executive,HEAD OFFICE,LPT-10980,,Disabled,10-04-2024 03:36:32 AM,not available,  manager300  
EMP 10051,ekbal.malhotra95,Ekbal Malhotra,Finance,Manager,,vdr-10051,dev97012,A,07/11/2022 09:26,not available,manager869
emp10190,anjali.ganesan67,Anjali Ganesan,Brand Team,Manager,,,dev20345,Enabled,14/07/2021 15:48,NA,manager428
EMP11139,ranveer.rattan17,Ranveer Rattan,operations dept,Consultant,Regional Office,WS-11139,DEV87189,Live,28-Feb-2023 11:55:44,NA,manager382
EMP10992,charita.kala61,Charita Kala,Purchase,Manager,Branch Office,VDR-10992,,ACTIVE,1750996878,NA,unknown
EMP-10699,yatan.randhawa50,Yatan Randhawa,OPERATIONS,Engineer,branch office,ws-10699,DEV-89242,A,03-27-2024 05:16:31 PM,not available,
emp10606,hemani.bose33,Hemani Bose,Ops Team,Trainee,,WS-10606.corp.local,,Working,,NA,manager630
emp10180,BHAVIKA.SUBRAMANIAN78,Bhavika Subramanian,Support,Director,Head_Office,WS-10180,dev 41147,Working,05-28-2020 08:27:24 AM,not available,manager754
EMP10301,abeer.bhatnagar33,Abeer Bhatnagar,Finance,Director,work from home,WS-10301.corp.local,DEV-19694,ACTIVE,01-31-2025 05:10:46 PM,not available,  manager510  
12544,jason.memon54,Jason Memon,FINANCE,Manager,WAREHOUSE,WS-12544.corp.local,dev35767,A,08-16-2024 05:18:42 AM,not available,  manager110  
EMP12860,isha.mand56,Isha Mand,Mktg,Engineer,Branch_Office,LPT-12860,,ON_LEAVE,10/03/2022 06:41,NA,NA
EMP11060,charan.dua15,Charan Dua,Research and Development,Specialist,Work From Home,LPT-11060,dev 34331,Working,18-May-2026 21:46:12,NA,manager877
EMP 10842,  mason.garg83  ,Mason Garg,IT Support,Trainee,work from home,LPT-10842.corp.local,DEV17251,Deactivated,09-17-2020 06:14:25 PM,01/04/2023 13:10,
EMP-12964,samarth.patla52,Samarth Patla,Legal,Engineer,Branch Office,VDR-12964,DEV78066,Enabled,2021-02-25 13:17:26,not available,unknown
EMP-12565,vanya.atwal53,Vanya Atwal,Ops,Administrator,Data_Center,LPT-12565.corp.local,dev 29403,Enabled,2020-01-31 05:23:52,NA,manager270
EMP11069,vihaan.oak52,Vihaan Oak,procurement team,Manager,Remote,WS-11069,,ON_LEAVE,1765607329,,NA
EMP 12524,dominic.talwar30,Dominic Talwar,Supply Chain,Consultant,Work From Home,LPT-12524.corp.local,dev 12832,ACTIVE,2024-11-21 21:00:08,NA,
EMP12205,avni.sani5,Avni Sani,Information Technology,Engineer,regional office,LPT-12205,DEV-69905,DISABLED,1686359268,NA,manager936
EMP11243,,Hema Agate,Compliance,Consultant,,WS-11243,DEV35971,Active,14/03/2024 14:24,NA,manager381
10016,jacob.ranganathan48,Jacob Ranganathan,finance dept,Officer,,VDR-10016,dev 10074,ACTIVE,2024/02/27,not available,manager471
EMP11694,abhiram.badal81,Abhiram Badal,Mktg,Specialist,DATA CENTER,VDR-11694,DEV25970,Active,2024-07-03 12:34:35,not available,manager842
emp10546,bhanumati.ranganathan44,Bhanumati Ranganathan,Human Resources,Officer,,WS-10546,,Live,17-Nov-2024 11:06:49,NA,  manager864  
EMP-10658,NITESH.GARG36,Nitesh Garg,Ops Team,Officer,DATA CENTER,VDR-10658,dev37504,Live,16-Mar-2025 14:02:07,NA,
EMP-12787,sachi.sane26,Sachi Sane,CS,Trainee,Branch Office,LPT-12787,DEV70243,Active,2022-07-15 16:37:19,NA,manager929
EMP-12818,henry.nori8,Henry Nori,sales team,Analyst,Branch Office,WS-12818,DEV27728,ACTIVE,2022/03/25,,manager805
EMP11504,qabil.sharma49,Qabil Sharma,information tech,Manager,,LPT_11504,DEV-50541,Working,2021-04-11 07:24:41,NA,manager896
EMP-10959,  ira.bhatnagar90  ,Ira Bhatnagar,IT,Manager,Data Center,WS-10959,dev35295,Live,2021-11-19 05:47:07,,manager876
emp12331,janani.dugar16,Janani Dugar,CS,Executive,WORK FROM HOME,LPT-12331,DEV-59955,Live,13/02/2020 23:48,,manager259
EMP10797,harita.koshy69,Harita Koshy,Purchase,Consultant,Work_From_Home,lpt-10797,DEV11690,ACTIVE,2022-05-24 08:01:45,not available,manager596
EMP10225,AAHANA.RAMA22,Aahana Rama,Call Center,Specialist,Work From Home,WS-10225,DEV-29369,DISABLED,2022-01-22 11:29:04,2022-12-29 21:53:18,manager551
12074,QADIM.MALLICK75,Qadim Mallick,Innovation,Analyst,,VDR-12074,dev32849,A,18/05/2021 14:16,,manager352
EMP11799,kamya.ganesan47,Kamya Ganesan,Legal,Analyst,,WS-11799,,Left,,2023-09-21T20:36:11,manager475
EMP12485,kamya.deo83,Kamya Deo,Support,Specialist,BRANCH OFFICE,,DEV-14906,ACTIVE,21/04/2024,NA,manager279
EMP-11090,pahal.bajwa31,Pahal Bajwa,legal,Trainee,Remote,VDR-11090,,On Leave,07-21-2025 04:04:10 AM,,  manager894  
emp12277,luke.puri22,Luke Puri,Human Resources,Director,WAREHOUSE,VDR-12277.corp.local,DEV15827,ACTIVE,05-20-2026 10:48:28 AM,,
EMP 12085,,Samarth Kanda,Sales,Analyst,,LPT_12085,dev10643,Live,31/12/2023 12:56,,manager803
EMP11693,madhav.murthy19,Madhav Murthy,Sales,Officer,Data Center,,dev 64571,Live,2022-08-14 22:43:00,not available,
EMP11045,anjali.bhalla61,Anjali Bhalla,RnD,Director,,VDR-11045,DEV-66810,Active,06/02/2024 12:34,,  manager490  
EMP-10469,kavya.pandit75,Kavya Pandit,RnD,Officer,Work_From_Home,,DEV-85832,Enabled,2021-02-02 20:50:23,not available,manager773
emp_10954,BALENDRA.CHADA93,Balendra Chada,Support,Administrator,DATA CENTER,LPT-10954,DEV90012,Active,15/09/2022 22:27,,NA
EMP 11270,pallavi.prashad61,Pallavi Prashad,hr dept,Analyst,Work From Home,LPT-11270,dev84352,ACTIVE,22/06/2022 01:04,not available,unknown
EMP12735,irya.mall82,Irya Mall,Brand Team,Specialist,branch office,LPT-12735,dev 25459,Working,2020/07/01,not available,MANAGER977
EMP-10639,gabriel.dugal63,Gabriel Dugal,Innovation,Executive,Branch Office,LPT-10639,,Live,1783066135,not available,NA
EMP12863,darsh_bera88,Darsh Bera,RD,Director,,VDR-12863,dev31410,Enabled,1629673983,not available,unknown
emp_11218,karan.goda65,Karan Goda,MKT,Administrator,Regional_Office,WS-11218,,D,2023-07-12 11:30:18,07-18-2023 10:30:35 PM,
EMP11158,ikshita.sampath2,Ikshita Sampath,IT Dept,Executive,Branch Office,LPT-11158,DEV-45082,Live,1746249010,NA,  manager911  
EMP11415,nihal.varkey79,Nihal Varkey,FINANCE,Executive,Branch Office,WS-11415,dev10032,Enabled,11/06/2020,not available,manager926
EMP12934,GAURAV.BAINS91,Gaurav Bains,Purchase,Administrator,WORK FROM HOME,VDR-12934,dev36659,A,29-Oct-2023 07:40:41,,manager853
EMP-11527,,Varsha Gulati,HR,Trainee,Branch Office,VDR-11527,dev 19697,ACTIVE,1774452087,NA,MANAGER255
EMP12113,akshay.dugal56,Akshay Dugal,Accounts,Consultant,,VDR-12113,DEV98652,Enabled,,NA,manager710
EMP11300,,Ekantika Venkataraman,information tech,Specialist,data center,lpt-11300,,OOO,1703439657,NA,unknown
EMP12952,chakrika.ratta76,Chakrika Ratta,Innovation,Officer,warehouse,WS-12952,dev 87286,Deactivated,10-25-2021 07:21:56 PM,1637357931,manager697
EMP11603,nicholas.tara41,Nicholas Tara,Human Resources,Specialist,BRANCH OFFICE,VDR-11603,dev55657,A,26-Jun-2025 20:08:50,NA,unknown
emp_10160,leena.dhar76,Leena Dhar,IT Dept,Consultant,Warehouse,LPT-10160,,Active,04-26-2020 08:11:59 PM,,manager951
EMP 11704,abeer.goel2,Abeer Goel,MKT,Administrator,,,DEV48810,Live,17/07/2025 13:25,not available,manager531
EMP 10956,devika.contractor43,Devika Contractor,IT Support,Executive,,LPT-10956,DEV-89794,ACTIVE,30/01/2020 18:13,NA,  manager523  
11190,yuvraj.mistry78,Yuvraj Mistry,Support,Consultant,DATA CENTER,LPT-11190,,Enabled,21-Apr-2025 01:20:59,,
